amount,velocity,device_change,location_change,transaction_frequency,merchant_category,fraud
32127.4,4,0,0,4,SHOPPING,0
9419.1,4,0,0,1,GROCERY,0
1180.77,2,1,0,5,TRAVEL,0
7361.08,2,1,0,2,GROCERY,0
24409.27,6,0,0,4,SHOPPING,0
34807.27,1,0,0,3,OTHER,1
3412.41,1,1,0,3,SHOPPING,0
1039.83,5,0,1,3,SHOPPING,0
31476.36,3,0,0,4,GROCERY,0
7399.82,1,1,0,2,TRAVEL,0
11705.46,1,0,0,2,OTHER,0
51661.17,2,0,0,4,FOOD,0
1033.25,2,0,0,7,SHOPPING,0
15675.42,2,0,0,6,TRAVEL,0
1154.92,2,0,1,4,GROCERY,0
7061.31,2,0,0,6,OTHER,0
24430.42,4,0,0,7,SHOPPING,0
8523.44,2,1,0,2,GROCERY,1
88077.8,1,0,0,1,FOOD,1
12282.67,1,0,0,4,SHOPPING,0
5810.59,2,0,1,5,FOOD,1
3729.06,2,0,0,3,ELECTRONICS,0
6473.76,3,0,0,6,FOOD,0
6990.97,2,0,0,5,FOOD,0
1067.83,1,0,0,4,FOOD,0
6920.4,5,0,1,3,GAMING,0
9360.99,3,0,0,2,FOOD,0
19241.87,3,0,0,4,GROCERY,1
16038.55,4,0,0,4,SHOPPING,0
18504.41,4,0,0,4,FOOD,0
125.98,3,1,0,5,OTHER,0
3682.13,2,0,0,4,SHOPPING,0
16256.64,4,0,0,6,FOOD,0
9924.42,1,1,0,6,OTHER,0
100.0,1,0,0,4,FOOD,0
24482.51,1,1,0,2,GAMING,0
22229.5,3,0,0,2,TRAVEL,0
11925.01,4,0,0,2,SHOPPING,0
1031.63,6,0,0,4,SHOPPING,0
21819.56,3,0,0,4,CRYPTO,0
13145.73,2,0,0,9,SHOPPING,0
22846.15,3,0,0,7,SHOPPING,0
20899.6,5,0,0,1,SHOPPING,0
24368.43,2,0,0,6,FOOD,0
10947.42,1,0,0,3,SHOPPING,0
2268.0,3,0,0,7,GROCERY,0
16682.64,2,1,0,3,GROCERY,0
14532.47,2,0,0,4,SHOPPING,0
20336.66,5,0,0,4,SHOPPING,0
2792.79,3,1,0,3,GROCERY,0
3253.23,3,0,0,4,GROCERY,0
33165.07,1,0,0,4,GROCERY,0
20793.08,2,0,0,1,FOOD,0
35826.8,1,1,0,8,SHOPPING,0
21326.67,6,0,0,4,GROCERY,1
13638.06,3,0,0,9,GAMING,0
15925.5,2,0,0,1,GROCERY,0
32990.67,1,1,0,5,GROCERY,0
12969.95,2,0,0,6,OTHER,0
15011.04,3,0,0,3,SHOPPING,0
2552.52,5,0,0,6,GROCERY,1
9634.56,1,0,0,3,OTHER,0
18902.7,1,0,0,7,FOOD,0
4740.04,1,1,0,4,OTHER,0
3389.48,5,0,0,2,GROCERY,0
5649.38,1,1,0,2,CRYPTO,0
4146.2,3,0,0,5,GROCERY,0
3629.4,1,0,0,4,OTHER,0
8296.89,5,0,0,4,TRAVEL,0
35763.19,5,0,1,3,GROCERY,0
10610.51,1,0,0,5,CRYPTO,0
3122.35,3,1,0,4,SHOPPING,1
1201.43,2,1,0,6,ELECTRONICS,1
17868.62,3,0,0,7,TRAVEL,0
7238.4,3,0,0,4,ELECTRONICS,0
25875.34,5,0,0,4,FOOD,0
16160.58,1,1,0,2,OTHER,0
23862.29,2,0,1,6,TRAVEL,0
4760.7,1,0,0,3,GROCERY,1
17682.32,5,0,1,2,GROCERY,0
4599.14,5,0,0,2,ELECTRONICS,0
41970.07,2,0,1,1,CRYPTO,1
15174.45,5,0,1,3,ELECTRONICS,0
5884.79,1,0,0,5,FOOD,0
4710.63,3,1,0,2,FOOD,0
3177.98,4,0,0,7,TRAVEL,0
17794.01,6,0,0,2,GROCERY,0
3702.24,3,0,1,8,SHOPPING,1
13569.26,3,0,0,5,TRAVEL,0
4610.83,2,0,0,5,FOOD,0
16269.26,4,0,0,1,SHOPPING,0
25306.11,1,0,0,2,SHOPPING,0
22577.87,3,0,0,2,SHOPPING,0
21460.05,2,0,0,3,ELECTRONICS,0
3118.7,7,0,0,3,GAMING,0
1388.06,3,0,0,4,ELECTRONICS,0
18007.13,2,0,1,6,GROCERY,0
6891.23,3,0,0,3,OTHER,0
8493.65,4,0,0,4,TRAVEL,0
474.67,3,0,0,4,OTHER,0
4507.99,1,0,0,6,OTHER,0
513.85,1,0,0,5,SHOPPING,0
31702.52,8,0,0,3,OTHER,1
4183.74,1,0,0,5,SHOPPING,0
12224.2,5,0,0,1,FOOD,0
596.39,1,1,0,3,GROCERY,0
16487.32,3,0,0,5,SHOPPING,0
5851.87,1,0,0,6,ELECTRONICS,0
34229.86,1,0,0,9,OTHER,0
32854.68,1,0,0,7,SHOPPING,0
5902.1,1,0,0,4,ELECTRONICS,0
34683.61,1,0,1,7,OTHER,0
83425.16,3,0,0,3,SHOPPING,1
26180.21,2,0,1,4,GROCERY,0
27952.51,9,0,0,3,CRYPTO,1
4295.42,2,0,0,1,TRAVEL,0
12895.2,5,0,0,3,GAMING,0
1044.37,3,1,1,4,ELECTRONICS,1
1495.94,2,0,0,2,GROCERY,0
102086.27,3,1,1,4,GROCERY,1
5932.11,3,0,0,4,FOOD,0
20685.84,3,0,0,1,FOOD,0
24649.97,2,0,0,6,CRYPTO,0
29281.38,5,0,0,4,TRAVEL,0
90662.21,3,0,0,5,GROCERY,0
4146.12,2,0,0,3,SHOPPING,1
617.81,3,0,0,1,TRAVEL,0
7944.81,4,0,0,7,FOOD,0
2090.32,4,0,0,5,GROCERY,0
340.22,1,0,0,4,SHOPPING,0
6704.31,1,0,1,2,SHOPPING,0
22968.99,4,0,0,4,OTHER,0
12526.91,2,0,0,3,OTHER,0
5626.47,4,0,0,5,SHOPPING,0
15934.58,3,0,0,4,SHOPPING,0
3959.84,1,0,0,3,TRAVEL,0
217.29,3,0,0,3,FOOD,0
21681.33,1,0,0,5,FOOD,0
14662.25,1,0,0,3,GROCERY,0
21551.35,1,0,0,2,GROCERY,0
595.75,3,0,1,5,GROCERY,0
27221.09,2,0,0,6,TRAVEL,0
14495.07,3,0,0,4,FOOD,0
12430.91,2,0,1,2,GROCERY,0
14697.01,4,0,0,5,TRAVEL,0
29974.37,4,0,0,3,ELECTRONICS,0
13262.31,5,1,0,3,GROCERY,0
13046.49,4,0,0,3,GAMING,0
70132.53,3,0,0,4,TRAVEL,0
21203.76,2,0,1,2,SHOPPING,1
8758.84,4,0,0,6,OTHER,0
18434.08,1,1,0,3,GROCERY,1
7395.53,2,1,1,4,SHOPPING,1
3898.58,1,0,1,3,GROCERY,0
13626.77,2,1,0,4,FOOD,0
39504.32,2,0,0,5,GROCERY,0
39705.64,2,0,0,5,ELECTRONICS,0
6276.1,6,1,0,3,SHOPPING,1
11251.4,6,0,0,1,OTHER,0
3566.93,3,1,0,1,ELECTRONICS,0
81498.69,3,0,0,3,OTHER,0
59543.12,1,0,0,3,FOOD,0
15726.3,5,1,0,3,FOOD,0
24476.33,2,0,0,5,SHOPPING,0
18834.26,3,0,0,9,CRYPTO,0
13489.96,2,0,1,2,FOOD,1
822.36,2,0,0,3,OTHER,0
9098.06,1,1,0,6,GROCERY,0
16849.09,4,0,1,4,OTHER,0
16976.25,1,0,0,5,SHOPPING,0
7005.06,1,0,0,3,SHOPPING,0
42630.24,1,1,0,5,OTHER,1
2747.26,3,0,0,1,CRYPTO,0
10407.99,3,0,0,5,OTHER,0
17610.58,6,0,1,4,TRAVEL,1
17917.06,3,0,0,3,OTHER,0
15689.11,1,0,0,2,ELECTRONICS,0
4829.72,4,0,0,2,GAMING,0
2547.71,2,0,0,3,ELECTRONICS,0
15156.56,4,0,0,8,GAMING,0
13718.21,1,0,0,4,TRAVEL,0
2964.99,5,1,0,4,ELECTRONICS,0
18318.78,1,0,0,5,SHOPPING,0
9109.28,4,0,0,4,ELECTRONICS,0
16528.49,7,0,1,4,FOOD,1
27243.89,3,1,0,7,TRAVEL,0
2790.04,2,0,0,4,SHOPPING,0
289.96,2,0,0,6,OTHER,0
22650.85,3,0,0,1,ELECTRONICS,0
14112.5,4,1,0,1,TRAVEL,0
18041.58,4,0,0,2,FOOD,0
27316.74,8,0,1,5,CRYPTO,1
24353.88,2,0,0,2,GROCERY,0
48632.22,1,0,1,5,OTHER,0
11515.96,4,0,1,3,ELECTRONICS,0
10055.99,4,0,0,6,GROCERY,0
7709.64,8,0,0,5,OTHER,0
2503.06,2,0,0,1,FOOD,0
12750.78,1,0,0,2,GROCERY,0
4865.45,3,1,0,3,FOOD,0
38133.11,4,0,0,4,OTHER,0
13126.9,1,0,0,7,GAMING,0
13478.24,2,0,0,2,OTHER,0
6575.82,1,0,0,4,FOOD,0
800.84,3,0,0,3,GROCERY,0
483.88,1,0,0,5,TRAVEL,0
8257.41,1,0,0,1,SHOPPING,0
1325.34,4,0,0,5,ELECTRONICS,0
14003.34,1,0,1,4,SHOPPING,1
31926.07,5,0,0,6,SHOPPING,0
32172.8,1,0,1,4,GROCERY,0
16140.09,2,0,0,4,SHOPPING,0
3559.24,3,0,0,4,GROCERY,0
29816.27,4,0,0,6,OTHER,0
32585.65,3,0,0,4,OTHER,0
3284.54,6,0,0,6,GAMING,0
20058.34,3,0,0,5,GROCERY,0
5064.0,2,0,1,5,GROCERY,0
24340.91,2,0,0,3,TRAVEL,0
88376.46,4,0,1,5,ELECTRONICS,0
457.29,2,0,0,5,OTHER,0
34148.77,1,0,1,6,OTHER,0
14617.96,6,0,0,6,GROCERY,0
54392.86,2,0,0,3,OTHER,1
9382.59,2,0,0,2,GROCERY,0
28197.84,3,0,1,7,CRYPTO,1
966.38,2,0,0,2,TRAVEL,0
6125.82,2,0,0,2,ELECTRONICS,0
1040.52,2,0,0,7,TRAVEL,0
55540.5,3,0,0,9,CRYPTO,1
25471.9,3,0,0,2,TRAVEL,0
28713.73,4,1,0,4,CRYPTO,0
41700.9,5,0,0,6,GROCERY,0
1334.16,1,0,0,3,CRYPTO,0
7306.58,1,0,1,4,OTHER,1
1105.26,1,0,1,3,ELECTRONICS,0
3550.9,2,0,0,6,OTHER,0
3908.12,3,0,0,3,FOOD,0
9497.93,4,1,0,2,GAMING,1
4691.15,3,0,0,7,GROCERY,0
1596.72,1,0,0,3,SHOPPING,0
2749.67,3,0,0,1,ELECTRONICS,0
2389.78,4,0,0,2,ELECTRONICS,0
54221.5,3,0,0,3,ELECTRONICS,1
21362.59,1,0,0,1,FOOD,0
51518.89,1,0,0,3,OTHER,1
8690.33,4,1,0,8,GROCERY,0
4893.61,4,0,0,4,TRAVEL,0
24014.1,3,0,0,5,CRYPTO,0
5923.53,2,0,0,3,OTHER,0
5336.92,3,0,1,4,ELECTRONICS,1
3969.37,2,0,0,2,TRAVEL,0
2083.4,5,0,0,1,SHOPPING,0
4445.05,1,0,0,2,SHOPPING,0
6585.01,1,1,0,2,SHOPPING,0
16812.6,3,0,0,3,ELECTRONICS,0
969.12,3,0,0,4,ELECTRONICS,0
3545.46,3,0,0,3,SHOPPING,0
24834.08,4,0,0,6,ELECTRONICS,0
2383.56,6,0,1,3,SHOPPING,1
6292.97,3,0,0,3,GROCERY,0
29999.36,1,0,0,4,CRYPTO,0
2524.95,4,0,0,3,CRYPTO,0
1295.41,1,0,0,8,FOOD,0
9940.38,2,0,0,7,GAMING,0
5402.06,1,0,0,3,SHOPPING,0
12431.35,4,0,0,4,GROCERY,0
24429.68,2,0,0,6,SHOPPING,0
2212.69,2,0,0,7,GROCERY,0
13037.5,1,0,0,7,GAMING,0
10563.39,5,0,0,10,GROCERY,0
2333.65,1,0,0,3,GROCERY,0
14672.43,3,0,0,5,FOOD,0
4795.65,4,0,0,3,FOOD,0
10036.61,1,0,0,3,ELECTRONICS,0
1287.82,1,0,1,1,TRAVEL,0
9231.24,3,0,0,2,GROCERY,0
5489.27,1,0,0,4,ELECTRONICS,0
25921.73,3,0,0,5,FOOD,0
880.0,1,0,0,5,SHOPPING,0
8134.93,1,1,0,4,GROCERY,0
9199.28,2,0,0,2,ELECTRONICS,0
19365.09,3,0,0,2,SHOPPING,0
12809.87,4,1,0,5,TRAVEL,0
16503.76,2,0,0,1,SHOPPING,0
22512.07,3,0,0,6,GROCERY,0
29729.6,3,1,0,4,ELECTRONICS,1
5650.44,3,0,0,4,TRAVEL,0
11583.59,3,0,0,2,SHOPPING,0
27498.86,1,0,0,3,FOOD,0
68276.05,2,0,1,1,TRAVEL,1
33043.72,3,0,1,1,FOOD,0
6965.51,2,0,0,5,SHOPPING,0
3256.8,4,0,0,4,GROCERY,0
10082.31,2,0,0,5,GAMING,0
20301.1,1,0,0,4,GROCERY,0
10175.92,6,0,0,4,OTHER,0
9900.93,4,0,0,4,CRYPTO,0
27323.73,6,0,0,6,OTHER,0
6727.24,4,0,0,7,OTHER,0
29469.71,5,0,0,1,OTHER,0
7833.48,6,0,0,1,OTHER,0
5967.66,1,0,0,6,GROCERY,0
9076.77,3,0,0,3,SHOPPING,0
21560.47,1,0,0,3,GROCERY,0
2020.16,5,0,0,2,SHOPPING,0
3280.16,9,0,0,5,SHOPPING,1
45375.82,2,0,0,1,OTHER,0
2894.52,1,0,0,8,OTHER,0
12580.48,1,0,0,5,FOOD,0
12988.05,3,0,1,1,TRAVEL,1
10089.13,2,0,0,4,SHOPPING,0
15523.8,4,0,0,2,SHOPPING,0
3917.1,2,0,0,3,SHOPPING,0
12066.62,3,1,0,4,OTHER,1
6982.37,4,0,0,10,OTHER,0
16255.88,1,0,1,5,GROCERY,0
2283.7,1,0,0,5,FOOD,0
12690.19,3,0,0,8,GAMING,0
3073.48,3,0,0,4,ELECTRONICS,0
4899.32,4,0,0,3,TRAVEL,0
3702.13,1,1,1,8,OTHER,1
3028.76,6,1,0,5,FOOD,1
26205.6,5,1,0,3,SHOPPING,0
5046.94,2,0,0,4,OTHER,0
39284.89,2,1,0,7,ELECTRONICS,0
52561.68,2,0,0,4,TRAVEL,0
12703.59,3,1,0,3,GROCERY,0
2314.78,3,0,0,3,FOOD,0
7039.22,3,0,0,5,SHOPPING,0
23972.45,1,0,0,3,SHOPPING,0
6868.53,1,0,1,9,SHOPPING,0
1365.57,6,0,0,1,OTHER,1
12205.5,3,0,0,5,GROCERY,0
27976.65,1,0,0,6,FOOD,0
23839.12,2,0,0,6,GROCERY,0
2887.82,3,0,0,4,ELECTRONICS,0
16756.13,3,0,0,4,OTHER,0
3736.62,2,0,0,4,OTHER,0
3692.49,4,0,0,9,ELECTRONICS,0
31080.65,1,1,0,4,GROCERY,0
4308.61,2,0,0,5,FOOD,0
4582.55,1,0,0,4,CRYPTO,0
100.0,4,0,0,3,ELECTRONICS,0
30680.71,5,1,0,2,FOOD,0
23596.21,2,0,0,3,SHOPPING,0
14805.89,4,0,0,5,GROCERY,0
20810.37,2,0,0,7,SHOPPING,0
2473.98,3,0,0,6,OTHER,0
9196.3,4,1,0,8,GROCERY,0
6489.91,4,0,0,4,TRAVEL,0
1477.04,4,0,0,4,FOOD,0
9986.79,2,0,0,8,OTHER,1
38025.26,1,0,1,1,GROCERY,0
613.25,3,0,0,1,TRAVEL,0
5168.25,2,0,0,13,FOOD,0
3489.22,2,0,0,7,OTHER,0
4080.02,2,0,0,4,GROCERY,0
35860.52,3,0,0,6,SHOPPING,0
9468.62,3,0,0,8,GROCERY,0
9418.8,2,0,0,5,GAMING,0
21442.77,1,0,0,4,SHOPPING,0
2517.27,5,0,0,3,GROCERY,0
10019.95,4,0,1,1,ELECTRONICS,0
8431.39,2,0,0,2,GAMING,0
13628.96,2,1,0,2,SHOPPING,0
115852.94,1,0,0,4,SHOPPING,0
22009.24,1,0,1,7,TRAVEL,0
7609.12,1,1,0,4,ELECTRONICS,1
26364.98,5,0,0,6,ELECTRONICS,1
2807.75,3,0,0,5,FOOD,0
464.06,3,0,0,1,OTHER,0
3430.79,3,0,0,1,FOOD,0
6242.09,1,1,0,6,SHOPPING,0
10718.04,2,0,0,3,FOOD,0
14322.71,2,0,0,7,OTHER,1
36220.48,3,0,0,3,GAMING,0
10695.78,3,0,0,6,GAMING,0
10435.53,1,0,0,2,GROCERY,0
773.24,1,0,0,3,ELECTRONICS,0
533.03,2,0,1,3,FOOD,0
12016.33,1,0,0,4,OTHER,0
8648.57,2,0,0,1,SHOPPING,0
27412.08,1,0,0,7,TRAVEL,0
2627.44,4,0,0,3,SHOPPING,0
379.33,4,0,0,6,SHOPPING,0
8941.36,3,0,0,4,ELECTRONICS,0
4066.87,3,0,0,3,TRAVEL,0
763.31,5,0,0,5,TRAVEL,0
19342.87,1,1,1,6,SHOPPING,1
1774.88,2,0,0,4,ELECTRONICS,0
14059.63,1,0,0,6,OTHER,0
4949.45,2,0,0,3,GROCERY,0
2858.26,1,0,0,5,GROCERY,0
7164.53,5,0,0,2,ELECTRONICS,0
24250.4,2,1,0,2,SHOPPING,0
7466.01,3,0,0,4,FOOD,0
20840.67,2,0,0,7,GROCERY,0
2011.31,4,0,0,1,TRAVEL,0
22226.98,3,0,1,6,FOOD,0
4056.15,2,1,0,3,SHOPPING,0
16969.81,1,0,0,7,OTHER,0
12513.11,2,0,1,2,GAMING,0
39706.74,3,1,0,3,GAMING,0
7348.75,2,0,0,5,GROCERY,0
1026.84,1,0,0,4,FOOD,0
290.12,2,0,0,6,GROCERY,0
26304.7,1,0,0,4,OTHER,0
11158.26,3,0,0,6,ELECTRONICS,0
22391.1,5,0,0,5,GROCERY,0
4006.93,1,0,0,2,SHOPPING,0
6348.72,4,0,0,6,FOOD,0
458.49,3,1,0,1,SHOPPING,1
48853.47,5,0,0,3,GROCERY,0
16533.34,2,0,0,2,GROCERY,0
40591.93,3,0,0,6,FOOD,0
4628.41,2,0,0,7,FOOD,0
14180.53,3,0,0,5,ELECTRONICS,0
17021.36,1,0,0,2,SHOPPING,0
5730.98,2,0,0,4,FOOD,0
28268.91,3,0,0,4,TRAVEL,0
44107.72,3,0,0,8,GROCERY,0
32423.46,1,0,0,4,ELECTRONICS,0
20152.37,1,0,0,6,GROCERY,0
4874.83,2,1,0,4,FOOD,1
4961.27,2,0,0,1,FOOD,0
49599.35,2,0,1,4,SHOPPING,1
155.07,3,1,0,2,OTHER,0
18884.36,3,0,1,5,FOOD,1
18375.2,2,1,0,6,FOOD,0
14620.3,6,1,0,3,GROCERY,0
69241.72,4,0,0,3,SHOPPING,1
5606.87,3,0,0,7,GROCERY,0
6232.09,4,0,0,2,GROCERY,0
1233.44,4,0,0,6,CRYPTO,0
8772.42,1,1,0,10,GROCERY,0
4537.85,4,1,0,5,ELECTRONICS,1
6309.9,6,0,0,3,FOOD,0
26988.27,4,0,0,8,GROCERY,0
41112.75,5,0,1,5,GAMING,0
3082.01,1,0,0,6,ELECTRONICS,0
6990.39,3,0,0,1,FOOD,0
39598.28,1,1,0,4,GROCERY,0
957.02,4,0,1,4,SHOPPING,0
1453.62,2,0,0,5,GROCERY,0
2665.22,2,0,0,4,OTHER,0
13565.91,1,0,0,4,SHOPPING,0
2446.12,4,0,0,1,OTHER,0
51666.14,7,0,1,3,SHOPPING,1
8878.22,3,0,0,6,TRAVEL,0
10442.82,3,0,0,2,GROCERY,0
4248.55,4,0,0,2,GAMING,0
9550.38,1,0,0,5,GROCERY,0
16266.81,2,0,1,6,ELECTRONICS,0
20865.21,3,0,1,1,SHOPPING,1
21028.31,2,0,0,3,TRAVEL,0
12937.38,1,0,0,3,TRAVEL,0
35207.43,1,0,0,2,ELECTRONICS,0
25507.5,1,0,0,12,FOOD,0
21223.38,2,0,0,7,SHOPPING,0
858.17,2,0,0,3,SHOPPING,0
103.53,1,0,0,3,FOOD,0
3582.37,1,0,0,6,SHOPPING,0
16338.41,2,0,0,3,OTHER,0
7944.97,8,0,1,3,OTHER,1
7722.66,3,0,0,6,FOOD,0
32388.56,3,1,0,1,OTHER,0
33887.55,5,0,0,4,CRYPTO,0
35982.35,3,0,0,3,FOOD,0
5650.5,1,0,0,3,TRAVEL,0
17618.92,3,0,0,4,CRYPTO,0
4754.26,4,0,0,2,SHOPPING,0
3172.11,3,0,0,5,SHOPPING,0
3061.74,5,0,1,5,ELECTRONICS,0
6280.71,4,0,1,6,GROCERY,0
8430.67,3,0,0,3,GROCERY,0
26663.34,1,1,0,5,CRYPTO,0
1915.64,3,0,1,4,GROCERY,1
19916.19,2,1,0,2,GAMING,0
11371.84,1,0,0,3,FOOD,0
5094.01,1,0,0,8,SHOPPING,0
10183.33,1,0,1,3,SHOPPING,1
5348.88,3,0,0,6,GAMING,0
13598.15,2,0,0,9,OTHER,0
8533.28,5,0,0,2,GAMING,0
2694.18,4,0,0,6,TRAVEL,0
1859.37,3,0,0,5,FOOD,0
11867.87,2,0,1,4,SHOPPING,1
34905.17,1,0,0,1,GROCERY,0
6322.95,3,0,0,2,FOOD,0
19807.61,1,0,1,5,SHOPPING,0
16123.2,1,0,0,8,FOOD,0
40225.85,4,0,0,7,GROCERY,0
25803.95,4,1,0,5,GROCERY,0
12541.59,3,0,0,2,SHOPPING,0
16051.71,1,0,0,3,GROCERY,0
34298.68,1,0,1,6,FOOD,0
7650.36,1,0,0,6,SHOPPING,0
5935.57,2,0,0,5,FOOD,0
163.05,1,0,0,6,GROCERY,0
26278.08,1,1,0,3,SHOPPING,0
24215.3,1,0,0,3,SHOPPING,0
1654.83,1,0,1,6,OTHER,0
12900.69,1,0,0,4,GROCERY,0
9353.8,3,0,0,4,TRAVEL,0
1895.51,1,0,0,7,FOOD,0
59112.69,3,0,0,3,GROCERY,1
3625.26,1,0,0,1,SHOPPING,0
1044.02,5,0,0,4,SHOPPING,0
13552.37,2,0,0,6,SHOPPING,0
20140.86,4,0,0,7,GAMING,0
494.72,1,0,0,3,CRYPTO,0
16125.68,3,0,0,7,GROCERY,0
11398.66,3,0,0,2,GROCERY,0
1634.92,4,0,0,4,SHOPPING,0
2840.63,4,1,0,5,FOOD,0
12589.05,3,0,1,6,GAMING,0
5272.28,1,0,0,4,OTHER,0
41785.89,5,0,0,4,GROCERY,0
25617.36,3,0,0,2,GAMING,0
61627.15,3,0,0,1,TRAVEL,0
4509.91,3,0,0,6,TRAVEL,0
52460.82,3,1,0,1,FOOD,0
8464.29,2,0,0,2,GROCERY,0
6404.59,1,0,0,6,SHOPPING,1
774.92,3,0,0,4,TRAVEL,0
813.13,3,0,0,1,OTHER,0
17665.38,3,0,0,4,ELECTRONICS,0
9185.37,7,1,0,5,SHOPPING,1
3852.86,4,0,0,9,OTHER,0
14277.61,2,0,0,4,SHOPPING,0
4372.5,1,0,0,1,GROCERY,0
12928.17,1,1,0,5,TRAVEL,0
6675.77,2,1,0,5,FOOD,0
26020.96,1,0,0,4,OTHER,0
25780.1,4,0,1,6,SHOPPING,0
9732.66,5,0,0,5,GROCERY,0
6480.66,3,1,0,5,GROCERY,0
6754.42,3,0,0,8,TRAVEL,0
24576.4,2,0,1,1,SHOPPING,1
5966.46,4,1,0,6,SHOPPING,0
3517.99,1,0,0,2,TRAVEL,0
1327.36,2,0,0,3,FOOD,0
9429.87,1,0,1,5,GROCERY,0
9870.53,4,0,0,1,ELECTRONICS,0
27574.16,1,0,0,1,GROCERY,0
3750.76,4,0,0,1,OTHER,0
7194.54,9,0,0,3,GROCERY,0
24785.63,1,0,0,6,SHOPPING,0
26027.02,2,0,0,6,FOOD,0
7282.51,3,1,1,9,FOOD,0
9218.48,2,0,0,4,CRYPTO,0
5420.7,2,0,0,3,TRAVEL,0
40446.62,3,0,0,3,FOOD,0
1894.4,1,0,1,2,FOOD,0
40714.67,3,1,1,5,FOOD,1
17273.86,2,0,0,3,TRAVEL,0
11375.6,1,0,0,4,ELECTRONICS,0
498.06,2,1,0,1,FOOD,1
9682.4,2,0,0,3,FOOD,0
7857.35,3,0,0,3,ELECTRONICS,0
2637.08,2,1,0,3,ELECTRONICS,0
16024.58,3,0,0,7,FOOD,0
53185.15,2,0,0,1,SHOPPING,0
12389.51,5,0,0,6,CRYPTO,0
18816.01,3,1,0,7,ELECTRONICS,0
1063.59,5,0,0,6,GROCERY,0
8110.69,4,0,1,6,SHOPPING,0
1855.56,5,1,0,1,OTHER,0
14232.05,1,0,1,3,SHOPPING,0
41826.42,3,0,0,3,ELECTRONICS,0
16260.78,4,0,0,2,GROCERY,0
1198.69,5,0,0,3,CRYPTO,0
6569.81,3,0,0,3,TRAVEL,0
11999.74,1,1,0,5,GROCERY,0
7742.79,3,0,0,4,SHOPPING,0
26904.38,2,0,1,2,GROCERY,0
25284.34,2,0,0,4,GAMING,0
14194.72,2,0,0,4,ELECTRONICS,0
7013.09,2,0,0,5,SHOPPING,0
4422.34,5,0,0,3,SHOPPING,0
1678.63,3,0,0,3,SHOPPING,0
6575.2,2,1,0,6,GROCERY,0
7995.37,4,0,0,7,SHOPPING,0
16896.98,2,0,0,6,GROCERY,0
16101.18,4,0,0,6,GROCERY,0
1090.3,1,0,0,5,OTHER,1
7544.33,5,1,0,1,FOOD,0
3009.34,1,0,0,7,SHOPPING,0
2558.49,2,0,1,3,OTHER,1
26343.18,2,0,0,1,SHOPPING,0
642.29,2,0,0,5,SHOPPING,0
8149.79,2,0,1,1,GROCERY,1
2762.51,3,0,0,6,FOOD,0
31720.46,1,0,0,4,SHOPPING,0
12214.15,2,0,0,2,SHOPPING,0
3947.39,2,0,0,1,GROCERY,0
10470.2,1,0,0,6,SHOPPING,0
19722.8,2,0,0,5,GAMING,0
47593.49,1,0,0,5,GROCERY,0
3735.5,4,0,0,5,GROCERY,0
32597.29,4,0,0,2,GROCERY,0
40840.78,5,0,0,1,ELECTRONICS,0
37229.36,3,0,0,4,GAMING,0
15134.91,3,0,0,1,GROCERY,0
14906.52,4,1,0,9,OTHER,0
7742.87,4,1,0,4,TRAVEL,0
20938.98,6,0,0,2,SHOPPING,1
11366.69,3,0,0,5,FOOD,0
16971.9,2,0,0,3,SHOPPING,0
8391.26,5,0,0,3,OTHER,0
19723.37,4,0,0,7,OTHER,0
26099.31,2,0,0,6,TRAVEL,0
2375.03,7,0,0,9,TRAVEL,0
26840.11,5,1,1,7,FOOD,0
11657.6,3,1,0,5,OTHER,0
27932.66,1,0,0,1,GAMING,0
8466.08,1,0,0,7,SHOPPING,0
7147.34,1,0,0,4,GAMING,0
36987.28,4,0,0,3,FOOD,0
4338.63,3,0,0,2,FOOD,0
27888.92,2,0,1,4,GAMING,1
9925.33,3,0,1,2,TRAVEL,1
10826.15,4,0,0,7,TRAVEL,0
5532.69,4,0,0,4,TRAVEL,0
12766.05,2,1,0,5,GROCERY,0
5900.33,6,0,0,2,FOOD,0
600.92,1,0,0,2,TRAVEL,0
4761.78,1,0,0,1,FOOD,0
100.0,7,0,0,3,SHOPPING,0
57494.56,3,1,0,4,TRAVEL,0
50609.81,3,0,1,5,OTHER,1
7541.75,1,0,0,2,FOOD,0
19549.76,1,0,0,4,SHOPPING,0
6365.27,1,1,0,2,OTHER,0
16679.71,2,0,0,7,GROCERY,0
24554.45,2,0,0,4,GAMING,0
43993.12,3,0,0,3,GROCERY,0
7667.69,2,0,1,4,CRYPTO,0
22938.48,6,0,0,8,SHOPPING,0
4637.23,4,0,0,3,OTHER,0
69584.48,4,0,0,3,GROCERY,0
391.61,1,0,0,3,ELECTRONICS,0
13877.28,3,0,0,7,ELECTRONICS,0
16160.37,7,1,0,6,ELECTRONICS,1
17473.47,7,0,0,4,GROCERY,0
1924.11,4,0,0,3,FOOD,0
41838.04,1,0,0,3,FOOD,0
2998.43,4,0,0,2,FOOD,0
14622.84,1,0,0,3,ELECTRONICS,0
3778.47,1,0,0,2,GROCERY,0
5505.56,1,1,0,5,ELECTRONICS,0
11860.03,4,0,1,4,SHOPPING,0
8098.5,7,0,0,8,GROCERY,1
2619.33,3,0,0,6,FOOD,0
2811.88,5,0,0,5,GROCERY,0
8123.0,8,0,1,3,SHOPPING,1
